gene_id,gene_name
8970,ZHX2
8971,AC104316.1
8972,DERL1
8973,TBC1D31
8974,C8orf76
8975,ZHX1
8976,ATAD2
8977,WDYHV1
8978,FBXO32
8979,ANXA13
8980,FAM91A1
8981,FER1L6
8982,FER1L6-AS1
8983,FER1L6-AS2
8984,AC090921.1
8985,TMEM65
8986,TRMT12
8987,RNF139-AS1
8988,RNF139
8989,TATDN1
8990,AC090198.1
8991,NDUFB9
8992,MTSS1
8993,AC100858.3
8994,ZNF572
8995,SQLE
8996,WASHC5
8997,WASHC5-AS1
8998,NSMCE2
8999,TRIB1
9000,AC016074.2
9001,LRATD2
9002,PCAT1
9003,AC024382.1
9004,CASC19
9005,PRNCR1
9006,CASC8
9007,AC104370.1
9008,AC108925.1
9009,MYC
9010,PVT1
9011,LINC00824
9012,CCDC26
9013,GSDMC
9014,FAM49B
9015,AC022973.4
9016,AC022973.3
9017,AC131568.1
9018,ASAP1
9019,ASAP1-IT2
9020,ADCY8
9021,EFR3A
9022,HHLA1
9023,KCNQ3
9024,LRRC6
9025,TMEM71
9026,PHF20L1
9027,AF230666.1
9028,TG
9029,SLA
9030,AF305872.2
9031,CCN4
9032,NDRG1
9033,ST3GAL1
9034,AC103706.1
9035,AC110741.1
9036,AC105180.2
9037,ZFAT
9038,AC083843.3
9039,LINC01591
9040,KHDRBS3
9041,LINC02055
9042,AC105213.1
9043,AC046195.1
9044,FAM135B
9045,COL22A1
9046,KCNK9
9047,TRAPPC9
9048,PEG13
9049,AC107375.1
9050,CHRAC1
9051,AGO2
9052,PTK2
9053,DENND3
9054,AC040970.1
9055,SLC45A4
9056,AC011676.3
9057,PTP4A3
9058,AC025839.1
9059,TSNARE1
9060,ADGRB1
9061,ARC
9062,JRK
9063,LY6K
9064,LNCOC1
9065,THEM6
9066,LYNX1
9067,GML
9068,LY6E-DT
9069,LY6E
9070,C8orf31
9071,GPIHBP1
9072,ZFP41
9073,GLI4
9074,MINCR
9075,ZNF696
9076,AC138696.2
9077,TOP1MT
9078,RHPN1
9079,AC105118.1
9080,ZC3H3
9081,AC067930.8
9082,GSDMD
9083,MROH6
9084,NAPRT
9085,EEF1D
9086,TIGD5
9087,PYCR3
9088,TSTA3
9089,ZNF623
9090,ZNF707
9091,FAM83H
9092,IQANK1
9093,AC105219.4
9094,SCRIB
9095,PUF60
9096,NRBP2
9097,AC109322.2
9098,PLEC
9099,PARP10
9100,GRINA
9101,SPATC1
9102,OPLAH
9103,AC109322.1
9104,EXOSC4
9105,GPAA1
9106,CYC1
9107,SHARPIN
9108,MAF1
9109,HGH1
9110,MROH1
9111,BOP1
9112,SCX
9113,HSF1
9114,DGAT1
9115,SCRT1
9116,SLC52A2
9117,FBXL6
9118,ADCK5
9119,CPSF1
9120,SLC39A4
9121,VPS28
9122,TONSL
9123,CYHR1
9124,KIFC2
9125,PPP1R16A
9126,GPT
9127,MFSD3
9128,LRRC14
9129,LRRC24
9130,C8orf82
9131,ARHGAP39
9132,AF186192.1
9133,ZNF251
9134,ZNF34
9135,RPL8
9136,ZNF517
9137,ZNF7
9138,COMMD5
9139,AF235103.3
9140,ZNF250
9141,ZNF16
9142,C8orf33
9143,WASHC1
9144,AL928970.1
9145,CBWD1
9146,AL158832.2
9147,DOCK8
9148,AL161725.1
9149,KANK1
9150,AL392089.1
9151,AL136979.1
9152,DMRT1
9153,SMARCA2
9154,VLDLR-AS1
9155,VLDLR
9156,KCNV2
9157,PUM3
9158,LINC01231
9159,RFX3
9160,RFX3-AS1
9161,AL354977.2
9162,GLIS3
9163,SLC1A1
9164,SPATA6L
9165,PLPP6
9166,CDC37L1-DT
9167,CDC37L1
9168,AK3
9169,AL353151.2
9170,RCL1
9171,JAK2
9172,INSL6
9173,PLGRKT
9174,CD274
9175,AL162253.2
9176,PDCD1LG2
9177,RIC1
9178,ERMP1
9179,KIAA2026
9180,MLANA
9181,RANBP6
9182,IL33
9183,UHRF2
9184,AL133480.1
9185,GLDC
9186,AL162411.1
9187,AL354707.1
9188,KDM4C
9189,AL161443.1
9190,AL157703.1
9191,DMAC1
9192,PTPRD
9193,AL596451.1
9194,AL353595.1
9195,TYRP1
9196,LURAP1L-AS1
9197,LURAP1L
9198,AL161449.2
9199,MPDZ
9200,AL583785.1
9201,LINC01235
9202,NFIB
9203,AL136366.1
9204,AL159169.2
9205,ZDHHC21
9206,FREM1
9207,TTC39B
9208,SNAPC3
9209,PSIP1
9210,CCDC171
9211,C9orf92
9212,BNC2
9213,AL449983.1
9214,BNC2-AS1
9215,AL162725.2
9216,CNTLN
9217,SH3GL2
9218,ADAMTSL1
9219,SAXO1
9220,RRAGA
9221,HAUS6
9222,PLIN2
9223,DENND4C
9224,AL391834.2
9225,RPS6
9226,ACER2
9227,AL158206.1
9228,SLC24A2
9229,AL158077.2
9230,AL591222.1
9231,MLLT3
9232,FOCAD
9233,HACD4
9234,KLHL9
9235,MIR31HG
9236,MTAP
9237,CDKN2A
9238,CDKN2B-AS1
9239,CDKN2B
9240,DMRTA1
9241,LINC01239
9242,AL391117.1
9243,AL445623.2
9244,ELAVL2
9245,AL365204.1
9246,TUSC1
9247,CAAP1
9248,PLAA
9249,IFT74
9250,LRRC19
9251,TEK
9252,EQTN
9253,MOB3B
9254,IFNK
9255,AL451123.1
9256,C9orf72
9257,AL353746.1
9258,LINGO2
9259,AL445526.1
9260,LINC01242
9261,ACO1
9262,DDX58
9263,TOPORS
9264,SMIM27
9265,NDUFB6
9266,APTX
9267,DNAJA1
9268,SMU1
9269,B4GALT1
9270,B4GALT1-AS1
9271,BAG1
9272,CHMP5
9273,NFX1
9274,AQP7
9275,AQP3
9276,NOL6
9277,ANKRD18B
9278,CYP4F26P
9279,PTENP1-AS
9280,AL356489.2
9281,PRSS3
9282,UBE2R2-AS1
9283,UBE2R2
9284,UBAP2
9285,DCAF12
9286,UBAP1
9287,KIF24
9288,NUDT2
9289,MYORG
9290,C9orf24
9291,FAM219A
9292,DNAI1
9293,ENHO
9294,CNTFR
9295,CNTFR-AS1
9296,RPP25L
9297,DCTN3
9298,SIGMAR1
9299,GALT
9300,IL11RA
9301,AL162231.1
9302,AL162231.2
9303,AL589645.1
9304,PHF24
9305,DNAJB5
9306,AL355377.3
9307,AL355377.4
9308,VCP
9309,FANCG
9310,PIGO
9311,STOML2
9312,FAM214B
9313,UNC13B
9314,RUSC2
9315,TESK1
9316,CD72
9317,RMRP
9318,CCDC107
9319,TPM2
9320,TLN1
9321,CREB3
9322,GBA2
9323,RGP1
9324,AL133410.1
9325,NPR2
9326,SPAG8
9327,HINT2
9328,TMEM8B
9329,SPAAR
9330,RECK
9331,GLIPR2
9332,CLTA
9333,GNE
9334,RNF38
9335,MELK
9336,EBLN3P
9337,ZCCHC7
9338,GRHPR
9339,ZBTB5
9340,POLR1E
9341,AL513165.1
9342,FBXO10
9343,TOMM5
9344,FRMPD1
9345,TRMT10B
9346,EXOSC3
9347,DCAF10
9348,SLC25A51
9349,SHB
9350,ALDH1B1
9351,IGFBPL1
9352,ANKRD18A
9353,FAM201A
9354,CNTNAP3
9355,GLIDR
9356,BX664615.2
9357,BX664727.3
9358,BMS1P14
9359,CBWD6
9360,AL845472.1
9361,FAM242F
9362,CNTNAP3B
9363,AL445584.2
9364,BX088651.4
9365,CNTNAP3C
9366,FAM27C
9367,AL391987.3
9368,AL590399.3
9369,AL590399.1
9370,LINC01410
9371,AL512625.3
9372,AL512625.2
9373,LERFS
9374,AL512625.1
9375,ANKRD20A4
9376,CBWD5
9377,AL136317.2
9378,ANKRD20A3
9379,ZNF658
9380,FAM27E3
9381,ANKRD20A1
9382,CBWD3
9383,PGM5
9384,PGM5-AS1
9385,AL161457.2
9386,AL161457.1
9387,TMEM252-DT
9388,PIP5K1B
9389,FAM122A
9390,FXN
9391,TJP2
9392,FAM189A2
9393,APBA1
9394,AL353693.1
9395,PTAR1
9396,C9orf135
9397,MAMDC2-AS1
9398,MAMDC2
9399,SMC5-AS1
9400,SMC5
9401,AL162390.1
9402,KLF9
9403,TRPM3
9404,CEMIP2
9405,ABHD17B
9406,C9orf85
9407,C9orf57
9408,AL583829.1
9409,GDA
9410,LINC01504
9411,ZFAND5
9412,TMC1
9413,LINC01474
9414,ALDH1A1
9415,ANXA1
9416,RORB-AS1
9417,RORB
9418,TRPM6
9419,C9orf40
9420,CARNMT1-AS1
9421,CARNMT1
9422,AL158825.2
9423,NMRK1
9424,OSTF1
9425,PCSK5
9426,RFK
9427,GCNT1
9428,PRUNE2
9429,PCA3
9430,VPS13A
9431,GNA14
9432,GNA14-AS1
9433,GNAQ
9434,CEP78
9435,PSAT1
9436,AL512634.1
9437,TLE4
9438,TLE1
9439,AL591368.1
9440,AL158154.3
9441,RASEF
9442,AL137847.1
9443,FRMD3
9444,AL137847.2
9445,IDNK
9446,UBQLN1
9447,AL354920.1
9448,GKAP1
9449,AL354733.1
9450,AL354733.2
9451,KIF27
9452,C9orf64
9453,HNRNPK
9454,AL354733.3
9455,RMI1
9456,AL390838.1
9457,AL157886.1
9458,NTRK2
9459,AGTPBP1
9460,AL353743.2
9461,NAA35
9462,GOLM1
9463,C9orf153
9464,ISCA1
9465,TUT7
9466,AL158828.1
9467,AL353613.1
9468,GAS1
9469,GAS1RR
9470,C9orf170
9471,DAPK1
9472,CTSL
9473,CDK20
9474,AL353572.4
9475,AL353748.3
9476,SPIN1
9477,NXNL2
9478,S1PR3
9479,SHC3
9480,CKS2
9481,SECISBP2
9482,SEMA4D
9483,GADD45G
9484,LINC01508
9485,DIRAS2
9486,SYK
9487,AL158071.3
9488,AL158071.1
9489,LINC00484
9490,AL158071.5
9491,AUH
9492,NFIL3
9493,ROR2
9494,SPTLC1
9495,IARS
9496,NOL8
9497,CENPP
9498,OGN
9499,OMD
9500,ASPN
9501,ECM2
9502,IPPK
9503,BICD2
9504,ZNF484
9505,FGD3
9506,CARD19
9507,NINJ1
9508,WNK2
9509,C9orf129
9510,FAM120AOS
9511,FAM120A
9512,PHF2
9513,PTPDC1
9514,AL360020.1
9515,AL158152.1
9516,LINC02603
9517,ZNF169
9518,AL691447.2
9519,MFSD14B
9520,AL358232.2
9521,PCAT7
9522,FBP2
9523,FBP1
9524,AOPEP
9525,AL807757.2
9526,AL353768.1
9527,FANCC
9528,PTCH1
9529,AL354861.2
9530,LINC00476
9531,ERCC6L2
9532,LINC00092
9533,AL449403.2
9534,AL160269.1
9535,SLC35D2
9536,ZNF367
9537,AL133477.2
9538,HABP4
9539,CDC14B
9540,PRXL2C
9541,AL589843.1
9542,ZNF510
9543,ZNF782
9544,MFSD14C
9545,AL590705.1
9546,AL590705.2
9547,CCDC180
9548,TDRD7
9549,TMOD1
9550,AL162385.1
9551,TSTD2
9552,NCBP1
9553,XPA
9554,PTCSC2
9555,TRMO
9556,ANP32B
9557,NANS
9558,TRIM14
9559,CORO2A
9560,TBC1D2
9561,GABBR2
9562,ANKS6
9563,GALNT12
9564,COL15A1
9565,TGFBR1
9566,ALG2
9567,SEC61B
9568,NAMA
9569,STX17-AS1
9570,NR4A3
9571,STX17
9572,AL358937.1
9573,ERP44
9574,INVS
9575,TEX10
9576,MSANTD3
9577,TMEFF1
9578,CAVIN4
9579,PLPPR1
9580,MRPL50
9581,ZNF189
9582,TMEM246-AS1
9583,TMEM246
9584,RNF20
9585,GRIN3A
9586,LINC01492
9587,SMC2
9588,NIPSNAP3A
9589,NIPSNAP3B
9590,ABCA1
9591,AL591506.1
9592,SLC44A1
9593,FSD1L
9594,FKTN
9595,TAL2
9596,TMEM38B
9597,LINC01505
9598,AL451140.1
9599,ZNF462
9600,AL807761.4
9601,RAD23B
9602,KLF4
9603,ELP1
9604,ABITRAM
9605,CTNNAL1
9606,TMEM245
9607,FRRS1L
9608,EPB41L4B
9609,PTPN3
9610,PALM2-AKAP2
9611,AL158829.1
9612,TXN
9613,SVEP1
9614,MUSK
9615,LPAR1
9616,AL162414.1
9617,ECPAS
9618,ZNF483
9619,PTGR1
9620,DNAJC25
9621,GNG10
9622,SHOC1
9623,UGCG
9624,AL138756.1
9625,SUSD1
9626,PTBP3
9627,HSDL2
9628,C9orf147
9629,KIAA1958
9630,INIP
9631,SNX30
9632,ZNF883
9633,ZFP37
9634,FAM225B
9635,FAM225A
9636,SLC31A2
9637,FKBP15
9638,SLC31A1
9639,CDC26
9640,PRPF4
9641,WDR31
9642,BSPRY
9643,HDHD3
9644,ALAD
9645,POLE3
9646,C9orf43
9647,RGS3
9648,AL162727.2
9649,ZNF618
9650,COL27A1
9651,AKNA
9652,WHRN
9653,ATP6V1G1
9654,TMEM268
9655,TEX53
9656,DEC1
9657,TNC
9658,AL691420.1
9659,PAPPA
9660,PAPPA-AS2
9661,AL137024.1
9662,PAPPA-AS1
9663,ASTN2
9664,ASTN2-AS1
9665,AL133284.1
9666,TRIM32
9667,AL157829.1
9668,TLR4
9669,AL160272.1
9670,AL354754.1
9671,BRINP1
9672,CDK5RAP2
9673,MEGF9
9674,FBXW2
9675,B3GNT10
9676,PSMD5
9677,PHF19
9678,TRAF1
9679,C5
9680,CNTRL
9681,RAB14
9682,GSN
9683,GSN-AS1
9684,STOM
9685,AL359644.1
9686,DAB2IP
9687,AL596244.1
9688,TTLL11
9689,NDUFA8
9690,RBM18
9691,MRRF
9692,PTGS1
9693,AL359636.2
9694,PDCL
9695,RC3H2
9696,ZBTB6
9697,ZBTB26
9698,AC007066.2
9699,RABGAP1
9700,MIR600HG
9701,STRBP
9702,DENND1A
9703,AL390774.2
9704,NEK6
9705,AL162724.2
9706,PSMB7
9707,NR6A1
9708,MIR181A2HG
9709,OLFML2A
9710,RPL35
9711,ARPC5L
9712,GOLGA1
9713,SCAI
9714,PPP6C
9715,RABEPK
9716,HSPA5
9717,AL354710.2
9718,GAPVD1
9719,MAPKAP1
9720,AL162584.1
9721,PBX3
9722,MVB12B
9723,LMX1B
9724,ZBTB43
9725,ZBTB34
9726,RALGPS1
9727,ANGPTL2
9728,AL450263.1
9729,GARNL3
9730,AL445222.1
9731,SLC2A8
9732,ZNF79
9733,RPL12
9734,LRSAM1
9735,NIBAN2
9736,STXBP1
9737,AL162426.1
9738,PTRH1
9739,TOR2A
9740,SH2D3C
9741,AL162586.2
9742,CDK9
9743,FPGS
9744,ENG
9745,AL162586.1
9746,AK1
9747,ST6GALNAC6
9748,ST6GALNAC4
9749,PIP5KL1
9750,AL157935.1
9751,DPM2
9752,FAM102A
9753,NAIF1
9754,SLC25A25
9755,SLC25A25-AS1
9756,PTGES2
9757,C9orf16
9758,CIZ1
9759,DNM1
9760,GOLGA2
9761,SWI5
9762,TRUB2
9763,AL359091.4
9764,COQ4
9765,SLC27A4
9766,URM1
9767,CERCAM
9768,ODF2
9769,GLE1
9770,AL356481.1
9771,SPTAN1
9772,AL356481.2
9773,WDR34
9774,HMGA1P4
9775,SET
9776,PKN3
9777,ZDHHC12
9778,ZER1
9779,TBC1D13
9780,ENDOG
9781,SPOUT1
9782,KYAT1
9783,LRRC8A
9784,PHYHD1
9785,DOLK
9786,NUP188
9787,AL592211.1
9788,SH3GLB2
9789,MIGA2
9790,DOLPP1
9791,CRAT
9792,PTPA
9793,IER5L
9794,AL158151.1
9795,AL353803.1
9796,LINC00963
9797,NTMT1
9798,C9orf50
9799,ASB6
9800,PTGES
9801,TOR1B
9802,TOR1A
9803,C9orf78
9804,USP20
9805,FNBP1
9806,GPR107
9807,NCS1
9808,HMCN2
9809,ASS1
9810,FUBP3
9811,PRDM12
9812,EXOSC2
9813,ABL1
9814,LAMC3
9815,AIF1L
9816,NUP214
9817,AL157938.2
9818,AL157938.3
9819,FAM78A
9820,PLPP7
9821,PRRC2B
9822,AL358781.1
9823,POMT1
9824,AL358781.2
9825,UCK1
9826,RAPGEF1
9827,MED27
9828,NTNG2
9829,SETX
9830,TTF1
9831,DDX31
9832,GTF3C4
9833,AK8
9834,SPACA9
9835,TSC1
9836,GTF3C5
9837,CEL
9838,RALGDS
9839,GBGT1
9840,ABO
9841,SURF6
9842,MED22
9843,RPL7A
9844,SURF1
9845,SURF2
9846,SURF4
9847,STKLD1
9848,REXO4
9849,ADAMTS13
9850,CACFD1
9851,SLC2A6
9852,ADAMTSL2
9853,SARDH
9854,VAV2
9855,BRD3OS
9856,BRD3
9857,WDR5
9858,RXRA
9859,COL5A1
9860,FCN1
9861,OLFM1
9862,PPP1R26-AS1
9863,PPP1R26
9864,C9orf116
9865,MRPS2
9866,SOHLH1
9867,KCNT1
9868,CAMSAP1
9869,AL355574.1
9870,UBAC1
9871,NACC2
9872,TMEM250
9873,QSOX2
9874,GPSM1
9875,SNAPC4
9876,ENTR1
9877,PMPCA
9878,INPP5E
9879,SEC16A
9880,NOTCH1
9881,EGFL7
9882,AGPAT2
9883,DIPK1B
9884,SNHG7
9885,LCN10
9886,LCN6
9887,TMEM141
9888,CCDC183
9889,RABL6
9890,AJM1
9891,PHPT1
9892,MAMDC4
9893,EDF1
9894,TRAF2
9895,FBXW5
9896,LCN12
9897,PTGDS
9898,LCNL1
9899,PAXX
9900,ABCA2
9901,C9orf139
9902,NPDC1
9903,ENTPD2
9904,AL807752.2
9905,SAPCD2
9906,UAP1L1
9907,MAN1B1-DT
9908,MAN1B1
9909,DPP7
9910,GRIN1
9911,ANAPC2
9912,SSNA1
9913,TPRN
9914,TMEM203
9915,NDOR1
9916,BX255925.3
9917,RNF208
9918,TUBB4B
9919,NELFB
9920,NRARP
9921,EXD3
9922,NOXA1
9923,NSMF
9924,PNPLA7
9925,MRPL41
9926,DPH7
9927,ZMYND19
9928,ARRDC1
9929,ARRDC1-AS1
9930,EHMT1
9931,CACNA1B
9932,TUBB8
9933,ZMYND11
9934,DIP2C
9935,AL358216.1
9936,PRR26
9937,LARP4B
9938,AL359878.1
9939,GTPBP4
9940,IDI2-AS1
9941,IDI1
9942,WDR37
9943,LINC00200
9944,ADARB2
9945,AL713851.1
9946,AL731533.2
9947,PFKP
9948,PITRM1
9949,PITRM1-AS1
9950,LINC02668
9951,LINC02669
9952,KLF6
9953,AKR1E2
9954,AKR1C1
9955,AKR1C2
9956,AKR1C3
9957,NET1
9958,ASB13
9959,TASOR2
9960,AL365356.1
9961,GDI2
9962,ANKRD16
9963,FBH1
9964,IL15RA
9965,RBM17
9966,PFKFB3
9967,LINC02649
9968,PRKCQ
9969,PRKCQ-AS1
9970,LINP1
9971,AL392086.3
9972,SFMBT2
9973,LINC02642
9974,ITIH5
9975,KIN
9976,ATP5F1C
9977,TAF3
9978,LINC02663
9979,CELF2
9980,CELF2-AS2
9981,AL136320.1
9982,CELF2-AS1
9983,USP6NL
9984,ECHDC3
9985,PROSER2
9986,UPF2
9987,DHTKD1
9988,SEC61A2
9989,NUDT5
9990,CDC123
9991,CAMK1D
9992,AL731559.1
9993,AL353586.1
9994,CCDC3
9995,OPTN
9996,MCM10
9997,PHYH
9998,SEPHS1
9999,BEND7
10000,PRPF18
10001,AL157392.3
10002,FRMD4A
10003,AL157392.2
10004,AC044781.1
10005,AL157896.1
10006,FAM107B
10007,CDNF
10008,HSPA14
10009,HSPA14.1
10010,AC069544.1
10011,SUV39H2
10012,DCLRE1C
10013,MEIG1
10014,OLAH
10015,RPP38
10016,NMT2
10017,FAM171A1
10018,ITGA8
10019,MINDY3
10020,PTER
10021,AL353576.1
10022,RSU1
10023,CUBN
10024,TRDMT1
10025,VIM-AS1
10026,VIM
10027,AL133415.1
10028,ST8SIA6
10029,ST8SIA6-AS1
10030,HACD1
10031,STAM-AS1
10032,STAM
10033,AC069542.1
10034,TMEM236
10035,MRC1
10036,SLC39A12
10037,CACNB2
10038,AL390783.1
10039,AL450384.2
10040,NSUN6
10041,ARL5B
10042,MALRD1
10043,AL157895.1
10044,PLXDC2
10045,AC069549.1
10046,AC069549.2
10047,NEBL
10048,C10orf113
10049,NEBL-AS1
10050,LINC02643
10051,MIR1915HG
10052,SKIDA1
10053,MLLT10
10054,DNAJC1
10055,COMMD3
10056,BMI1
10057,SPAG6
10058,PIP4K2A
10059,ARMC3
10060,AL139815.1
10061,MSRB2
10062,C10orf67
10063,OTUD1
10064,AL512603.2
10065,KIAA1217
10066,AL356113.1
10067,ARHGAP21
10068,PRTFDC1
10069,ENKUR
10070,THNSL1
10071,GPR158-AS1
10072,GPR158
10073,LINC00836
10074,MYO3A
10075,APBB1IP
10076,PDSS1
10077,ABI1
10078,ANKRD26
10079,YME1L1
10080,MASTL
10081,ACBD5
10082,AL160291.1
10083,RAB18
10084,LINC02680
10085,MKX
10086,ARMC4
10087,MPP7
10088,LINC02652
10089,WAC-AS1
10090,WAC
10091,BAMBI
10092,LINC01517
10093,SVIL
10094,JCAD
10095,AL353796.1
10096,MTPAP
10097,MAP3K8
10098,ZNF438
10099,AL359546.1
10100,LINC02664
10101,ZEB1-AS1
10102,ZEB1
10103,MACORIS
10104,ARHGAP12
10105,KIF5B
10106,EPC1
10107,AL391839.1
10108,CCDC7
10109,ITGB1
10110,ITGB1-DT
10111,NRP1
10112,PARD3
10113,CUL2
10114,AL392046.1
10115,CREM
10116,CCNY
10117,AL117336.2
10118,FZD8
10119,AL121749.2
10120,AL132657.1
10121,ZNF248
10122,AL135791.1
10123,ZNF25
10124,ZNF33A
10125,ZNF37A
10126,AL117339.4
10127,AL133216.1
10128,LINC00839
10129,ZNF33B
10130,AL022345.4
10131,AL022344.1
10132,BMS1
10133,RET
10134,AC010864.1
10135,CSGALNACT2
10136,RASGEF1A
10137,HNRNPF
10138,AL450326.1
10139,ZNF487
10140,ZNF239
10141,ZNF485
10142,ZNF32-AS3
10143,ZNF32
10144,LINC00840
10145,CXCL12
10146,TMEM72-AS1
10147,TMEM72
10148,AL353801.1
10149,AL353801.3
10150,RASSF4
10151,DEPP1
10152,C10orf25
10153,ZNF22
10154,AL358394.1
10155,ALOX5
10156,MARCH8
10157,ZFAND4
10158,WASHC2C
10159,AGAP4
10160,TIMM23
10161,NCOA4
10162,LINC00842
10163,SYT15
10164,AL356056.2
10165,PTPN20
10166,GDF10
10167,AL591684.1
10168,AGAP9
10169,AC245041.2
10170,MAPK8
10171,ARHGAP22
10172,WDFY4
10173,AC060234.1
10174,VSTM4
10175,TMEM273
10176,DRGX
10177,AL138760.1
10178,ERCC6
10179,OGDHL
10180,PARG
10181,TIMM23B
10182,TIMM23B-AGAP6
10183,AL442003.1
10184,WASHC2A
10185,SGMS1
10186,AC069547.2
10187,SGMS1-AS1
10188,ASAH2B
10189,PRKG1
10190,AL731537.1
10191,CSTF2T
10192,PRKG1-AS1
10193,LNCAROD
10194,PCDH15
10195,AL353784.1
10196,ZWINT
10197,AC010996.1
10198,IPMK
10199,CISD1
10200,UBE2D1
10201,TFAM
10202,BICC1
10203,LINC00844
10204,PHYHIPL
10205,FAM13C
10206,AC026391.1
10207,SLC16A9
10208,CCDC6
10209,ANK3
10210,AL592430.1
10211,CDK1
10212,RHOBTB1
10213,LINC00845
10214,TMEM26
10215,TMEM26-AS1
10216,CABCOCO1
10217,ARID5B
10218,AC024597.1
10219,ZNF365
10220,AC067751.1
10221,ADO
10222,EGR2
10223,NRBF2
10224,JMJD1C
10225,REEP3
10226,AC022387.2
10227,AC013287.1
10228,LINC01515
10229,CTNNA3
10230,LRRTM3
10231,DNAJC12
10232,SIRT1
10233,HERC4
10234,PBLD
10235,HNRNPH3
10236,RUFY2
10237,DNA2
10238,SLC25A16
10239,TET1
10240,AL513534.2
10241,CCAR1
10242,STOX1
10243,DDX50
10244,DDX21
10245,KIF1BP
10246,SRGN
10247,VPS26A
10248,SUPV3L1
10249,HKDC1
10250,HK1
10251,TSPAN15
10252,AC016821.1
10253,FAM241B
10254,COL13A1
10255,LINC02636
10256,H2AFY2
10257,AIFM2
10258,TYSND1
10259,SAR1A
10260,PPA1
10261,NPFFR1
10262,LRRC20
10263,EIF4EBP2
10264,PALD1
10265,ADAMTS14
10266,SGPL1
10267,PCBD1
10268,UNC5B
10269,SLC29A3
10270,CDH23
10271,VSIR
10272,PSAP
10273,CHST3
10274,SPOCK2
10275,ASCC1
10276,ANAPC16
10277,DDIT4
10278,DDIT4-AS1
10279,DNAJB12
10280,MICU1
10281,AC091769.2
10282,MCU
10283,OIT3
10284,P4HA1
10285,AL731563.3
10286,NUDT13
10287,AC016394.2
10288,ECD
10289,FAM149B1
10290,DNAJC9
10291,DNAJC9-AS1
10292,MRPS16
10293,AC016394.1
10294,CFAP70
10295,ANXA7
10296,MSS51
10297,PPP3CB
10298,PPP3CB-AS1
10299,USP54
10300,AC073389.1
10301,AC073389.2
10302,AGAP5
10303,AC022400.4
10304,SEC24C
10305,FUT11
10306,CHCHD1
10307,ZSWIM8
10308,NDST2
10309,CAMK2G
10310,AC022400.2
10311,PLAU
10312,VCL
10313,AP3M1
10314,ADK
10315,AC022540.1
10316,KAT6B
10317,AC018511.2
10318,SAMD8
10319,VDAC2
10320,COMTD1
10321,ZNF503-AS1
10322,AC010997.3
10323,ZNF503
10324,ZNF503-AS2
10325,AC010997.5
10326,AC010997.4
10327,LRMDA
10328,AL589863.2
10329,AL589863.1
10330,KCNMA1
10331,KCNMA1-AS1
10332,KCNMA1-AS3
10333,AL450306.1
10334,DLG5
10335,DLG5-AS1
10336,POLR3A
10337,RPS24
10338,ZMIZ1-AS1
10339,ZMIZ1
10340,PPIF
10341,ZCCHC24
10342,AL133481.1
10343,LINC02679
10344,AL132656.2
10345,NUTM2B-AS1
10346,AL135925.1
10347,AL512662.2
10348,SFTPD
10349,SFTPD-AS1
10350,TMEM254-AS1
10351,TMEM254
10352,PLAC9
10353,ANXA11
10354,PRXL2A
10355,TSPAN14
10356,SH2D4B
10357,AL096706.1
10358,NRG3
10359,AC010157.1
10360,GHITM
10361,CDHR1
10362,LINC00858
10363,CCSER2
10364,GRID1
10365,WAPL
10366,AL731569.1
10367,LDB3
10368,AC067750.1
10369,BMPR1A
10370,MMRN2
10371,SNCG
10372,ADIRF-AS1
10373,ADIRF
10374,GLUD1
10375,SHLD2
10376,NUTM2A-AS1
10377,AL157893.2
10378,LINC00863
10379,MINPP1
10380,PAPSS2
10381,ATAD1
10382,KLLN
10383,PTEN
10384,AC063965.2
10385,RNLS
10386,STAMBPL1
10387,ACTA2
10388,FAS
10389,CH25H
10390,LIPA
10391,IFIT2
10392,IFIT3
10393,IFIT1
10394,IFIT5
10395,SLC16A12
10396,SLC16A12-AS1
10397,PANK1
10398,AL157400.3
10399,KIF20B
10400,LINC00865
10401,LINC01374
10402,LINC02653
10403,HTR7
10404,RPP30
10405,AL365434.1
10406,AL365434.2
10407,PCGF5
10408,HECTD2
10409,PPP1R3C
10410,TNKS2-AS1
10411,TNKS2
10412,FGFBP3
10413,AL359198.1
10414,BTAF1
10415,CPEB3
10416,MARCH5
10417,IDE
10418,KIF11
10419,HHEX
10420,EXOC6
10421,MYOF
10422,CEP55
10423,FFAR4
10424,RBP4
10425,FRA10AC1
10426,LGI1
10427,AL157396.1
10428,AL358154.1
10429,SLC35G1
10430,PLCE1
10431,PLCE1-AS2
10432,PLCE1-AS1
10433,NOC3L
10434,TBC1D12
10435,HELLS
10436,CYP2C18
10437,CYP2C19
10438,CYP2C8
10439,AL157834.1
10440,ACSM6
10441,PDLIM1
10442,SORBS1
10443,ALDH18A1
10444,TCTN3
10445,ENTPD1
10446,ENTPD1-AS1
10447,CC2D2B
10448,CCNJ
10449,ZNF518A
10450,BLNK
10451,TLL2
10452,TM9SF3
10453,PIK3AP1
10454,LCOR
10455,SLIT1
10456,ARHGAP19
10457,FRAT1
10458,FRAT2
10459,AL355490.1
10460,RRP12
10461,AL355490.2
10462,PGAM1
10463,EXOSC1
10464,ZDHHC16
10465,MMS19
10466,UBTD1
10467,HOGA1
10468,MORN4
10469,PI4K2A
10470,AVPI1
